UWI,depth,latitude,longitude,gamma,neutron porosity,pe,sp,member,formation
4900722319,3346.5,41.61984,107.912908,88.4398,0.2987,3.0811,-4.3837,Tfc,Tfu
4900722319,3347,41.61984,107.912908,88.6048,0.3029,3.1206,-3.9095,Tfc,Tfu
4900722319,3347.5,41.61984,107.912908,85.7534,0.3014,3.081,-4.2057,Tfc,Tfu
4900722319,3348,41.61984,107.912908,80.3099,0.2961,2.9939,-4.4435,Tfc,Tfu
4900722319,3348.5,41.61984,107.912908,80.6869,0.2894,2.966,-4.6011,Tfc,Tfu
4900722319,3349,41.61984,107.912908,88.8876,0.2878,3.0668,-4.7645,Tfc,Tfu
4900722319,3349.5,41.61984,107.912908,102.6496,0.2905,3.2507,-4.4523,Tfc,Tfu
4900722319,3350,41.61984,107.912908,109.5777,0.2936,3.3779,-4.0496,Tfc,Tfu
4900722319,3350.5,41.61984,107.912908,106.8206,0.3009,3.3626,-3.7096,Tfc,Tfu
4900722319,3351,41.61984,107.912908,99.162,0.3017,3.2352,-3.6396,Tfc,Tfu
4900722319,3351.5,41.61984,107.912908,93.8834,0.2932,3.1004,-4.2305,Tfc,Tfu
4900722319,3352,41.61984,107.912908,93.0115,0.2923,3.0195,-4.6653,Tfc,Tfu
4900722319,3352.5,41.61984,107.912908,92.5166,0.2956,3.0052,-4.6011,Tfc,Tfu
4900722319,3353,41.61984,107.912908,93.5063,0.2923,3.0138,-4.9703,Tfc,Tfu
4900722319,3353.5,41.61984,107.912908,95.7686,0.2896,3.0208,-5.6984,Tfc,Tfu
4900722319,3354,41.61984,107.912908,96.994,0.2921,3.0051,-6.6541,Tfc,Tfu
4900722319,3354.5,41.61984,107.912908,95.6272,0.2934,3.0025,-7.6113,Tfc,Tfu
4900722319,3355,41.61984,107.912908,95.4151,0.2902,3.0346,-8.6167,Tfc,Tfu
4900722319,3355.5,41.61984,107.912908,92.6816,0.2868,3.1212,-9.9167,Tfc,Tfu
4900722319,3356,41.61984,107.912908,87.3559,0.2866,3.2272,-10.6303,Tfc,Tfu
4900722319,3356.5,41.61984,107.912908,81.5117,0.2884,3.3173,-11.1439,Tfc,Tfu
4900722319,3357,41.61984,107.912908,81.7238,0.2954,3.4303,-12.209,Tfc,Tfu
4900722319,3357.5,41.61984,107.912908,87.4501,0.3103,3.5467,-13.7747,Tfc,Tfu
4900722319,3358,41.61984,107.912908,93.3885,0.3229,3.6401,-14.5524,Tfc,Tfu
4900722319,3358.5,41.61984,107.912908,95.91,0.3261,3.6466,-15.298,Tfc,Tfu
4900722319,3359,41.61984,107.912908,93.1764,0.3212,3.6346,-15.6643,Tfc,Tfu
4900722319,3359.5,41.61984,107.912908,89.2411,0.3121,3.6876,-16.0232,Tfc,Tfu
4900722319,3360,41.61984,107.912908,83.986,0.3097,3.7611,-16.5164,Tfc,Tfu
4900722319,3360.5,41.61984,107.912908,74.8663,0.3113,3.7879,-17.3423,Tfc,Tfu
4900722319,3361,41.61984,107.912908,67.4198,0.3096,3.7159,-18.0718,Tfc,Tfu
4900722319,3361.5,41.61984,107.912908,63.9086,0.3116,3.5856,-18.3914,Tfc,Tfu
4900722319,3362,41.61984,107.912908,64.5448,0.3127,3.4061,-18.9605,Tfc,Tfu
4900722319,3362.5,41.61984,107.912908,64.6391,0.3178,3.2136,-19.0947,Tfc,Tfu
4900722319,3363,41.61984,107.912908,62.1883,0.3329,3.0519,-19.1326,Tfc,Tfu
4900722319,3363.5,41.61984,107.912908,61.4107,0.3383,2.9853,-19.2027,Tfc,Tfu
4900722319,3364,41.61984,107.912908,61.5521,0.3363,3.0349,-19.0962,Tfc,Tfu
4900722319,3364.5,41.61984,107.912908,66.1237,0.3422,3.1793,-19.1268,Tfc,Tfu
4900722319,3365,41.61984,107.912908,66.6186,0.3531,3.351,-19.1239,Tfc,Tfu
4900722319,3365.5,41.61984,107.912908,65.4167,0.3564,3.5201,-18.8131,Tfc,Tfu
4900722319,3366,41.61984,107.912908,59.6197,0.3475,3.7045,-18.4687,Tfc,Tfu
4900722319,3366.5,41.61984,107.912908,54.9538,0.3404,3.943,-18.9561,Tfc,Tfu
4900722319,3367,41.61984,107.912908,54.294,0.3384,4.1962,-19.1852,Tfc,Tfu
4900722319,3367.5,41.61984,107.912908,55.6372,0.3358,4.3623,-19.4113,Tfc,Tfu
4900722319,3368,41.61984,107.912908,55.4487,0.3358,4.3395,-19.6827,Tfc,Tfu
4900722319,3368.5,41.61984,107.912908,52.5266,0.3349,4.1016,-19.5952,Tfc,Tfu
4900722319,3369,41.61984,107.912908,50.1937,0.3321,3.7631,-20.3992,Tfc,Tfu
4900722319,3369.5,41.61984,107.912908,49.2275,0.3362,3.4717,-20.5991,Tfc,Tfu
4900722319,3370,41.61984,107.912908,49.3925,0.3457,3.3481,-21.6088,Tfc,Tfu
4900722319,3370.5,41.61984,107.912908,50.5943,0.3472,3.3357,-21.994,Tfc,Tfu
4900722319,3371,41.61984,107.912908,52.7151,0.3428,3.3575,-22.3179,Tfc,Tfu
4900722319,3371.5,41.61984,107.912908,54.9303,0.3421,3.3617,-21.9561,Tfc,Tfu
4900722319,3372,41.61984,107.912908,57.8759,0.3321,3.4252,-21.9006,Tfc,Tfu
4900722319,3372.5,41.61984,107.912908,60.091,0.3169,3.544,-22.0932,Tfc,Tfu
4900722319,3373,41.61984,107.912908,60.8922,0.3207,3.6268,-22.2873,Tfc,Tfu
4900722319,3373.5,41.61984,107.912908,55.5665,0.3309,3.5689,-22.404,Tfc,Tfu
4900722319,3374,41.61984,107.912908,52.668,0.3227,3.4159,-22.5061,Tfc,Tfu
4900722319,3374.5,41.61984,107.912908,54.1055,0.3088,3.3226,-23.1044,Tfc,Tfu
4900722319,3375,41.61984,107.912908,60.5388,0.3033,3.3512,-23.0417,Tfc,Tfu
4900722319,3375.5,41.61984,107.912908,62.424,0.3006,3.4631,-22.8257,Tfc,Tfu
4900722319,3376,41.61984,107.912908,64.4741,0.2985,3.5432,-22.9541,Tfc,Tfu
4900722319,3376.5,41.61984,107.912908,65.2047,0.2991,3.5638,-22.9453,Tfc,Tfu
4900722319,3377,41.61984,107.912908,72.6512,0.2986,3.5629,-22.5003,Tfc,Tfu
4900722319,3377.5,41.61984,107.912908,83.5619,0.2942,3.6359,-21.7985,Tfc,Tfu
4900722319,3378,41.61984,107.912908,99.7275,0.2923,3.7609,-21.5008,Tfc,Tfu
4900722319,3378.5,41.61984,107.912908,109.2478,0.2997,3.8425,-21.6102,Tfc,Tfu
4900722319,3379,41.61984,107.912908,103.1916,0.3105,3.7758,-20.9609,Tfc,Tfu
4900722319,3379.5,41.61984,107.912908,87.1673,0.3112,3.6322,-20.0227,Tfc,Tfu
4900722319,3380,41.61984,107.912908,78.3304,0.3018,3.4833,-19.0611,Tfc,Tfu
4900722319,3380.5,41.61984,107.912908,90.7964,0.2955,3.3912,-18.2995,Tfc,Tfu
4900722319,3381,41.61984,107.912908,110.8974,0.3047,3.3122,-17.1818,Tfc,Tfu
4900722319,3381.5,41.61984,107.912908,118.6267,0.326,3.1918,-16.6083,Tfc,Tfu
4900722319,3382,41.61984,107.912908,112.1935,0.3556,2.9862,-16.4347,Tfc,Tfu
4900722319,3382.5,41.61984,107.912908,105.4303,0.3838,2.7508,-16.4668,Tfc,Tfu
4900722319,3383,41.61984,107.912908,108.6823,0.3915,2.613,-15.9298,Tfc,Tfu
4900722319,3383.5,41.61984,107.912908,109.6249,0.376,2.6312,-15.5548,Tfc,Tfu
4900722319,3384,41.61984,107.912908,105.9958,0.3442,2.733,-15.4498,Tfc,Tfu
4900722319,3384.5,41.61984,107.912908,102.626,0.3177,2.8322,-14.8705,Tfc,Tfu
4900722319,3385,41.61984,107.912908,102.3904,0.323,2.7622,-14.6969,Tfc,Tfu
4900722319,3385.5,41.61984,107.912908,95.3915,0.3819,2.3112,-14.9011,Tfc,Tfu
4900722319,3386,41.61984,107.912908,75.4083,0.5113,1.41,-15.2192,Tfc,Tfu
4900722319,3386.5,41.61984,107.912908,48.6384,0.6563,0.3839,-15.2849,Tfc,Tfu
4900722319,3387,41.61984,107.912908,31.2945,0.7412,-0.0905,-15.0237,Tfc,Tfu
4900722319,3387.5,41.61984,107.912908,31.8129,0.7545,0.4003,-14.5918,Tfc,Tfu
4900722319,3388,41.61984,107.912908,50.1465,0.7112,1.4748,-14.3554,Tfc,Tfu
4900722319,3388.5,41.61984,107.912908,74.4657,0.6678,2.3904,-14.0505,Tfc,Tfu
4900722319,3389,41.61984,107.912908,98.3843,0.6352,2.6432,-13.906,Tfc,Tfu
4900722319,3389.5,41.61984,107.912908,115.3512,0.5566,2.6042,-14.6618,Tfc,Tfu
4900722319,3390,41.61984,107.912908,119.7814,0.4528,2.6466,-15.3185,Tfc,Tfu
4900722319,3390.5,41.61984,107.912908,104.8647,0.3799,2.8893,-15.4279,Tfc,Tfu
4900722319,3391,41.61984,107.912908,84.9286,0.3367,3.1899,-16.1983,Tfc,Tfu
4900722319,3391.5,41.61984,107.912908,72.9104,0.3082,3.515,-17.3043,Tfc,Tfu
4900722319,3392,41.61984,107.912908,70.0591,0.2976,3.8366,-17.6356,Tfc,Tfu
4900722319,3392.5,41.61984,107.912908,72.934,0.3018,3.9996,-18.3038,Tfc,Tfu
4900722319,3393,41.61984,107.912908,77.4585,0.303,3.9338,-18.8612,Tfc,Tfu
4900722319,3393.5,41.61984,107.912908,82.4543,0.2949,3.7586,-19.8943,Tfc,Tfu
4900722319,3394,41.61984,107.912908,82.148,0.2965,3.6514,-20.3291,Tfc,Tfu
4900722319,3394.5,41.61984,107.912908,81.8416,0.3065,3.6642,-20.2693,Tfc,Tfu
4900722319,3395,41.61984,107.912908,78.9431,0.3093,3.7215,-19.9906,Tfc,Tfu
4900722319,3395.5,41.61984,107.912908,78.7782,0.3113,3.7316,-19.6769,Tfc,Tfu
4900722319,3396,41.61984,107.912908,76.7987,0.313,3.6642,-18.8175,Tfc,Tfu
4900722319,3396.5,41.61984,107.912908,73.9944,0.3102,3.5764,-17.8369,Tfc,Tfu
4900722319,3397,41.61984,107.912908,72.2977,0.3097,3.509,-18.0412,Tfc,Tfu
4900722319,3397.5,41.61984,107.912908,74.4186,0.3091,3.4984,-17.8398,Tfc,Tfu
4900722319,3398,41.61984,107.912908,77.5763,0.3074,3.619,-17.2387,Tfc,Tfu
4900722319,3398.5,41.61984,107.912908,78.2597,0.3147,3.8961,-15.7095,Tfc,Tfu
4900722319,3399,41.61984,107.912908,78.7075,0.3446,4.1345,-14.3292,Tfc,Tfu
4900722319,3399.5,41.61984,107.912908,84.3866,0.4019,4.1464,-13.0933,Tfc,Tfu
4900722319,3400,41.61984,107.912908,89.0997,0.4692,3.9661,-12.0982,Tfc,Tfu
4900722319,3400.5,41.61984,107.912908,92.5873,0.4909,3.8206,-11.227,Tfc,Tfu
4900722319,3401,41.61984,107.912908,94.6375,0.4401,3.722,-10.569,Tfc,Tfu
4900722319,3401.5,41.61984,107.912908,95.6743,0.3635,3.5216,-9.7358,Tfc,Tfu
4900722319,3402,41.61984,107.912908,89.7359,0.3049,3.2409,-8.4751,Tfc,Tfu
4900722319,3402.5,41.61984,107.912908,81.6767,0.277,3.0705,-7.035,Tfc,Tfu
4900722319,3403,41.61984,107.912908,76.3274,0.2795,3.2076,-6.1259,Tfc,Tfu
4900722319,3403.5,41.61984,107.912908,78.0005,0.2974,3.5497,-5.2096,Tfc,Tfu
4900722319,3404,41.61984,107.912908,83.067,0.3082,3.8104,-4.3414,Tfc,Tfu
4900722319,3404.5,41.61984,107.912908,89.1704,0.3102,3.7755,-3.6775,Tfc,Tfu
4900722319,3405,41.61984,107.912908,92.7758,0.3153,3.6375,-2.8604,Tfc,Tfu
4900722319,3405.5,41.61984,107.912908,93.8598,0.3261,3.7461,-2.6605,Tfc,Tfu
4900722319,3406,41.61984,107.912908,93.8598,0.3424,4.1098,-2.2505,Tfc,Tfu
4900722319,3406.5,41.61984,107.912908,94.4018,0.3588,4.4152,-1.8594,Tfc,Tfu
4900722319,3407,41.61984,107.912908,96.8997,0.3659,4.499,-1.2043,Tfc,Tfu
4900722319,3407.5,41.61984,107.912908,100.8822,0.381,4.5791,-1.0408,Tfc,Tfu
4900722319,3408,41.61984,107.912908,107.0091,0.4166,4.7924,-0.9577,Tfc,Tfu
4900722319,3408.5,41.61984,107.912908,112.7119,0.4536,5.1148,-1.1196,Tfc,Tfu
4900722319,3409,41.61984,107.912908,115.1391,0.4833,5.2448,-1.2845,Tfc,Tfu
4900722319,3409.5,41.61984,107.912908,111.4394,0.4812,5.0085,-1.6974,Tfc,Tfu
4900722319,3410,41.61984,107.912908,104.1342,0.4149,4.3844,-2.3322,Tfc,Tfu
4900722319,3410.5,41.61984,107.912908,90.5371,0.3226,3.7064,-2.5335,Tfc,Tfu
4900722319,3411,41.61984,107.912908,73.1697,0.2637,3.3417,-2.2475,Tfc,Tfu
4900722319,3411.5,41.61984,107.912908,60.5152,0.2348,3.2995,-2.1031,Tfc,Tfu
4900722319,3412,41.61984,107.912908,57.6403,0.2187,3.4073,-2.1469,Tfc,Tfu
4900722319,3412.5,41.61984,107.912908,62.3768,0.2205,3.5273,-2.392,Tfc,Tfu
4900722319,3413,41.61984,107.912908,68.8337,0.2444,3.7763,-2.8779,Tfc,Tfu
4900722319,3413.5,41.61984,107.912908,78.9195,0.2983,4.2816,-3.212,Tfc,Tfu
4900722319,3414,41.61984,107.912908,92.116,0.3785,4.8333,-3.571,Tfc,Tfu
4900722319,3414.5,41.61984,107.912908,99.7747,0.4411,5.0234,-4.0977,Tfc,Tfu
4900722319,3415,41.61984,107.912908,97.0411,0.4315,4.5541,-4.2991,Tfc,Tfu
4900722319,3415.5,41.61984,107.912908,84.9286,0.3632,3.7356,-4.2757,Tfc,Tfu
4900722319,3416,41.61984,107.912908,75.0549,0.305,3.0797,-4.9192,Tfc,Tfu
4900722319,3416.5,41.61984,107.912908,69.2578,0.2811,2.8166,-5.0199,Tfc,Tfu
4900722319,3417,41.61984,107.912908,72.015,0.2735,2.8128,-5.9333,Tfc,Tfu
4900722319,3417.5,41.61984,107.912908,78.1183,0.2723,2.979,-5.9902,Tfc,Tfu
4900722319,3418,41.61984,107.912908,82.4779,0.2797,3.4175,-5.8283,Tfc,Tfu
4900722319,3418.5,41.61984,107.912908,77.5999,0.2922,3.9477,-5.4212,Tfc,Tfu
4900722319,3419,41.61984,107.912908,71.0724,0.2985,4.2522,-5.5058,Tfc,Tfu
4900722319,3419.5,41.61984,107.912908,70.5068,0.2964,4.0083,-5.2971,Tfc,Tfu
4900722319,3420,41.61984,107.912908,81.7709,0.2898,3.5387,-5.2023,Tfc,Tfu
4900722319,3420.5,41.61984,107.912908,95.2973,0.2842,3.1925,-4.7835,Tfc,Tfu
4900722319,3421,41.61984,107.912908,105.1946,0.2881,3.1799,-4.089,Tfc,Tfu
4900722319,3421.5,41.61984,107.912908,110.5203,0.3026,3.3916,-3.8701,Tfc,Tfu
4900722319,3422,41.61984,107.912908,114.1729,0.3189,3.714,-3.571,Tfc,Tfu
4900722319,3422.5,41.61984,107.912908,116.1995,0.3302,4.1159,-3.5593,Tfc,Tfu
4900722319,3423,41.61984,107.912908,115.6811,0.3433,4.4907,-3.374,Tfc,Tfu
4900722319,3423.5,41.61984,107.912908,116.5294,0.3786,4.7995,-3.1639,Tfc,Tfu
4900722319,3424,41.61984,107.912908,119.805,0.4593,5.023,-2.8823,Tfc,Tfu
4900722319,3424.5,41.61984,107.912908,122.6092,0.5493,5.2785,-2.3599,Tfc,Tfu
4900722319,3425,41.61984,107.912908,119.8757,0.5881,5.7164,-2.0243,Tfc,Tfu
4900722319,3425.5,41.61984,107.912908,110.2847,0.591,6.2068,-2.2694,Tfc,Tfu
4900722319,3426,41.61984,107.912908,97.5831,0.6122,6.2635,-2.357,Tfc,Tfu
4900722319,3426.5,41.61984,107.912908,87.0731,0.6511,5.4444,-2.6006,Tfc,Tfu
4900722319,3427,41.61984,107.912908,85.777,0.6535,4.0719,-2.2709,Tfc,Tfu
4900722319,3427.5,41.61984,107.912908,97.2061,0.619,2.9208,-2.2169,Tfc,Tfu
4900722319,3428,41.61984,107.912908,117.0008,0.5723,2.4386,-2.4854,Tfc,Tfu
4900722319,3428.5,41.61984,107.912908,129.5138,0.5254,2.4308,-2.9581,Tfc,Tfu
4900722319,3429,41.61984,107.912908,129.8673,0.4961,2.548,-3.3317,Tfc,Tfu
4900722319,3429.5,41.61984,107.912908,126.7567,0.4789,2.6677,-3.981,Tfc,Tfu
4900722319,3430,41.61984,107.912908,128.7597,0.4514,2.8051,-4.2553,Tfc,Tfu
4900722319,3430.5,41.61984,107.912908,129.6788,0.4083,2.9593,-3.8482,Tfc,Tfu
4900722319,3431,41.61984,107.912908,129.1368,0.3731,3.0747,-4.1575,Tfc,Tfu
4900722319,3431.5,41.61984,107.912908,127.393,0.3533,3.1443,-4.0685,Tfc,Tfu
4900722319,3432,41.61984,107.912908,127.2751,0.3543,3.1426,-4.2772,Tfc,Tfu
4900722319,3432.5,41.61984,107.912908,127.2751,0.3893,3.1203,-4.5311,Tfc,Tfu
4900722319,3433,41.61984,107.912908,128.9718,0.4481,3.1774,-4.1006,Tfc,Tfu
4900722319,3433.5,41.61984,107.912908,127.2516,0.5214,3.4324,-3.676,Tfc,Tfu
4900722319,3434,41.61984,107.912908,122.1851,0.619,3.9055,-3.2018,Tfc,Tfu
4900722319,3434.5,41.61984,107.912908,110.4968,0.6918,4.5752,-2.6678,Tfc,Tfu
4900722319,3435,41.61984,107.912908,97.7716,0.68,5.2441,-2.2111,Tfc,Tfu
4900722319,3435.5,41.61984,107.912908,88.1335,0.6364,5.5851,-2.1614,Tfc,Tfu
4900722319,3436,41.61984,107.912908,87.78,0.5836,5.3403,-2.2242,Tfc,Tfu
4900722319,3436.5,41.61984,107.912908,92.2574,0.5004,4.8585,-2.2811,Tfc,Tfu
4900722319,3437,41.61984,107.912908,94.0719,0.4657,4.8672,-2.2971,Tfc,Tfu
4900722319,3437.5,41.61984,107.912908,87.6622,0.535,5.5582,-1.9192,Tfc,Tfu
4900722319,3438,41.61984,107.912908,80.3099,0.641,6.3644,-1.2685,Tfc,Tfu
4900722319,3438.5,41.61984,107.912908,76.7515,0.6941,6.6209,-1.0729,Tfc,Tfu
4900722319,3439,41.61984,107.912908,83.067,0.6709,6.3816,-1.1561,Tfc,Tfu
4900722319,3439.5,41.61984,107.912908,92.6344,0.6265,6.0787,-0.6746,Tfc,Tfu
4900722319,3440,41.61984,107.912908,100.4109,0.6087,5.9842,-0.6483,Tfc,Tfu
4900722319,3440.5,41.61984,107.912908,103.2152,0.6077,6.0293,-0.6877,Tfc,Tfu
4900722319,3441,41.61984,107.912908,104.4641,0.5987,6.1615,-0.6235,Tfc,Tfu
4900722319,3441.5,41.61984,107.912908,99.2562,0.5827,6.3431,-0.5564,Tfc,Tfu
4900722319,3442,41.61984,107.912908,93.7656,0.562,6.5214,-0.2471,Tfc,Tfu
4900722319,3442.5,41.61984,107.912908,87.4737,0.5215,6.554,-0.0282,Tfc,Tfu
4900722319,3443,41.61984,107.912908,87.238,0.4827,6.428,-0.4849,Tfc,Tfu
4900722319,3443.5,41.61984,107.912908,89.7359,0.481,6.1508,-0.7125,Tfc,Tfu
4900722319,3444,41.61984,107.912908,94.3547,0.5094,5.6702,-0.6775,Tfc,Tfu
4900722319,3444.5,41.61984,107.912908,101.6363,0.5091,4.9064,-1.4027,Tfc,Tfu
4900722319,3445,41.61984,107.912908,107.3862,0.4522,4.0043,-2.1863,Tfc,Tfu
4900722319,3445.5,41.61984,107.912908,111.9814,0.3882,3.3058,-2.659,Tfc,Tfu
4900722319,3446,41.61984,107.912908,112.9947,0.3483,2.9706,-2.7174,Tfc,Tfu
4900722319,3446.5,41.61984,107.912908,111.5101,0.3332,2.9021,-2.5175,Tfc,Tfu
4900722319,3447,41.61984,107.912908,106.2079,0.3344,2.8909,-2.5642,Tfc,Tfu
4900722319,3447.5,41.61984,107.912908,97.0647,0.3275,2.8639,-2.8151,Tfc,Tfu
4900722319,3448,41.61984,107.912908,87.1673,0.3065,2.8607,-3.0019,Tfc,Tfu
4900722319,3448.5,41.61984,107.912908,81.0404,0.2925,2.8842,-3.0676,Tfc,Tfu
4900722319,3449,41.61984,107.912908,80.0978,0.2943,2.9314,-3.1157,Tfc,Tfu
4900722319,3449.5,41.61984,107.912908,82.9492,0.3031,2.9962,-2.8706,Tfc,Tfu
4900722319,3450,41.61984,107.912908,86.0362,0.3189,3.1851,-2.5773,Tfc,Tfu
4900722319,3450.5,41.61984,107.912908,88.4398,0.3391,3.5338,-2.659,Tfc,Tfu
4900722319,3451,41.61984,107.912908,89.9244,0.3488,3.8697,-3.1376,Tfc,Tfu
4900722319,3451.5,41.61984,107.912908,92.3517,0.3418,3.9834,-3.7534,Tfc,Tfu
4900722319,3452,41.61984,107.912908,95.4387,0.3319,3.7796,-4.7718,Tfc,Tfu
4900722319,3452.5,41.61984,107.912908,96.4755,0.3298,3.4988,-6.0033,Tfc,Tfu
4900722319,3453,41.61984,107.912908,90.2308,0.3256,3.2921,-6.8657,Tfc,Tfu
4900722319,3453.5,41.61984,107.912908,79.3673,0.3086,3.2614,-7.5208,Tfc,Tfu
4900722319,3454,41.61984,107.912908,68.3152,0.2903,3.2959,-8.4678,Tfc,Tfu
4900722319,3454.5,41.61984,107.912908,64.5448,0.279,3.3516,-9.8161,Tfc,Tfu
4900722319,3455,41.61984,107.912908,64.969,0.2757,3.3925,-11.0096,Tfc,Tfu
4900722319,3455.5,41.61984,107.912908,65.1575,0.2837,3.4381,-11.3248,Tfc,Tfu
4900722319,3456,41.61984,107.912908,61.4578,0.2902,3.49,-11.3131,Tfc,Tfu
4900722319,3456.5,41.61984,107.912908,54.129,0.2753,3.5321,-11.4342,Tfc,Tfu
4900722319,3457,41.61984,107.912908,50.4765,0.2377,3.6151,-11.2883,Tfc,Tfu
4900722319,3457.5,41.61984,107.912908,47.8372,0.1951,3.7127,-10.998,Tfc,Tfu
4900722319,3458,41.61984,107.912908,48.0021,0.1654,3.8146,-10.5354,Tfc,Tfu
4900722319,3458.5,41.61984,107.912908,48.0964,0.1552,3.8392,-10.4333,Tfc,Tfu
4900722319,3459,41.61984,107.912908,49.039,0.1669,3.7781,-10.0743,Tfc,Tfu
4900722319,3459.5,41.61984,107.912908,57.5931,0.2005,3.6492,-9.0004,Tfc,Tfu
4900722319,3460,41.61984,107.912908,77.6942,0.2494,3.4864,-8.3044,Tfc,Tfu
4900722319,3460.5,41.61984,107.912908,102.3668,0.2989,3.3417,-8.0155,Tfc,Tfu
4900722319,3461,41.61984,107.912908,117.3071,0.3341,3.2152,-7.5734,Tfc,Tfu
4900722319,3461.5,41.61984,107.912908,119.7579,0.3512,3.099,-7.302,Tfc,Tfu
4900722319,3462,41.61984,107.912908,116.0346,0.3552,3.0719,-7.3399,Tfc,Tfu
4900722319,3462.5,41.61984,107.912908,110.0962,0.3686,3.323,-7.6069,Tfc,Tfu
4900722319,3463,41.61984,107.912908,102.9088,0.4134,3.7859,-7.9104,Tfc,Tfu
4900722319,3463.5,41.61984,107.912908,99.0913,0.4671,4.1489,-8.0067,Tfc,Tfu
4900722319,3464,41.61984,107.912908,102.2726,0.4742,4.0867,-8.9727,Tfc,Tfu
4900722319,3464.5,41.61984,107.912908,111.1095,0.4227,3.7618,-10.086,Tfc,Tfu
4900722319,3465,41.61984,107.912908,120.3941,0.366,3.5103,-10.9629,Tfc,Tfu
4900722319,3465.5,41.61984,107.912908,121.1718,0.333,3.4207,-11.1847,Tfc,Tfu
4900722319,3466,41.61984,107.912908,113.4189,0.3067,3.3591,-12.104,Tfc,Tfu
4900722319,3466.5,41.61984,107.912908,101.7541,0.2845,3.1909,-13.3895,Tfc,Tfu
4900722319,3467,41.61984,107.912908,95.0145,0.2739,3.0031,-14.1512,Tfc,Tfu
4900722319,3467.5,41.61984,107.912908,92.6816,0.2746,2.8674,-14.2766,Tfc,Tfu
4900722319,3468,41.61984,107.912908,97.1354,0.2833,2.8089,-14.4809,Tfc,Tfu
4900722319,3468.5,41.61984,107.912908,102.7203,0.2924,2.8167,-15.1259,Tfc,Tfu
4900722319,3469,41.61984,107.912908,110.1433,0.2971,2.8871,-15.1346,Tfc,Tfu
4900722319,3469.5,41.61984,107.912908,113.7252,0.2985,2.9878,-15.4118,Tfc,Tfu
4900722319,3470,41.61984,107.912908,113.7723,0.298,3.0632,-15.9897,Tfc,Tfu
4900722319,3470.5,41.61984,107.912908,113.5367,0.2976,3.0632,-16.7397,Tfc,Tfu
4900722319,3471,41.61984,107.912908,115.5868,0.2983,3.0285,-17.621,Tfc,Tfu
4900722319,3471.5,41.61984,107.912908,122.6799,0.3091,3.0053,-17.8982,Tfc,Tfu
4900722319,3472,41.61984,107.912908,126.8745,0.3422,3.0183,-18.4512,Tfc,Tfu
4900722319,3472.5,41.61984,107.912908,120.5591,0.4016,3.0202,-19.6156,Tfc,Tfu
4900722319,3473,41.61984,107.912908,98.4786,0.4969,2.8377,-20.5524,Tfc,Tfu
4900722319,3473.5,41.61984,107.912908,69.7291,0.6169,2.3417,-21.2878,Tfc,Tfu
4900722319,3474,41.61984,107.912908,45.5749,0.6932,1.6067,-22.2304,Tfc,Tfu
4900722319,3474.5,41.61984,107.912908,30.0691,0.7036,0.9958,-23.0606,Tfc,Tfu
4900722319,3475,41.61984,107.912908,21.8449,0.7067,0.6758,-23.4079,Tfc,Tfu
4900722319,3475.5,41.61984,107.912908,19.9361,0.7382,0.4615,-23.5888,Tfc,Tfu
4900722319,3476,41.61984,107.912908,19.6297,0.7905,0.0702,-23.6122,Tfc,Tfu
4900722319,3476.5,41.61984,107.912908,18.3101,0.8049,-0.4699,-24.0412,Tfc,Tfu
4900722319,3477,41.61984,107.912908,17.7917,0.7675,-0.8693,-24.1798,Tfc,Tfu
4900722319,3477.5,41.61984,107.912908,17.0376,0.7473,-1.0062,-24.0207,Tfc,Tfu
4900722319,3478,41.61984,107.912908,16.1892,0.7405,-0.9358,-23.8077,Tfc,Tfu
4900722319,3478.5,41.61984,107.912908,13.762,0.73,-0.8354,-23.7537,Tfc,Tfu
4900722319,3479,41.61984,107.912908,12.1596,0.7386,-0.8021,-23.6749,Tfc,Tfu
4900722319,3479.5,41.61984,107.912908,12.843,0.747,-0.8263,-23.6589,Tfc,Tfu
4900722319,3480,41.61984,107.912908,16.4956,0.7457,-0.8055,-23.6399,Tfc,Tfu
4900722319,3480.5,41.61984,107.912908,21.1615,0.7388,-0.5677,-23.8019,Tfc,Tfu
4900722319,3481,41.61984,107.912908,23.353,0.731,-0.1815,-23.5057,Tfc,Tfu
4900722319,3481.5,41.61984,107.912908,24.7198,0.745,0.1063,-22.9789,Tfc,Tfu
4900722319,3482,41.61984,107.912908,31.0352,0.777,0.2089,-22.7703,Tfc,Tfu
4900722319,3482.5,41.61984,107.912908,49.3689,0.7342,0.3875,-22.7994,Tfc,Tfu
4900722319,3483,41.61984,107.912908,73.0754,0.5757,0.9994,-23.2868,Tfc,Tfu
4900722319,3483.5,41.61984,107.912908,90.49,0.4197,1.959,-23.8836,Tfc,Tfu
4900722319,3484,41.61984,107.912908,93.7656,0.3362,2.8664,-24.4906,Tfc,Tfu
4900722319,3484.5,41.61984,107.912908,88.0157,0.3029,3.456,-24.7372,Tfc,Tfu
4900722319,3485,41.61984,107.912908,81.8887,0.2988,3.7576,-24.7722,Tfc,Tfu
4900722319,3485.5,41.61984,107.912908,76.6102,0.3025,3.9462,-24.8408,Tfc,Tfu
4900722319,3486,41.61984,107.912908,74.7721,0.3009,4.0768,-25.0932,Tfc,Tfu
4900722319,3486.5,41.61984,107.912908,73.4524,0.2956,4.166,-25.7746,Tfc,Tfu
